(255, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:14:10', '733344.84317998181')
(256, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:14:19', '733344.84328664828')
(257, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:14:29', '733344.84339326865')
(258, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:14:38', '733344.84349993558')
(259, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:14:47', '733344.84360660217')
(260, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:14:56', '733344.84371326875')
(261, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:15:06', '733344.84381993557')
(262, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:15:16', '733344.84393859270')
(263, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:15:25', '733344.84404525952')
(264, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:15:34', '733344.84415192646')
(265, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:15:43', '733344.84425859293')
(266, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:15:53', '733344.84436525940')
(267, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:16:02', '733344.84447192610')
(268, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:16:11', '733344.84457854659')
(269, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:16:20', '733344.84468558372')
(270, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:16:30', '733344.84479225008')
(271, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:16:40', '733344.84490984282')
(272, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:16:49', '733344.84501650929')
(273, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:16:58', '733344.84512312990')
(274, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:17:07', '733344.84522979660')
(275, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:17:17', '733344.84533646307')
(276, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:17:26', '733344.84544312989')
(277, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:17:35', '733344.84554979834')
(278, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:17:44', '733344.84565641696')
(279, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:17:53', '733344.84576308355')
(280, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:18:04', '733344.84588049073')
(281, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:18:13', '733344.84598715755')
(282, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:18:22', '733344.84609377966')
(283, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:18:31', '733344.84620044450')
(284, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:18:40', '733344.84630711121')
(285, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:18:50', '733344.84641377802')
(286, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:18:59', '733344.84652044438')
(287, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:19:08', '733344.84662706510')
(288, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:19:17', '733344.84673373157')
(289, '63.95', '63.95', '65.07', '65.07', 'Wed, 29 Oct 2008 20:19:27', '733344.84685095411')
(290, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:19:37', '733344.84695762035')
(291, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:19:46', '733344.84706428717')
(292, '63.72', '63.72', '65.07', '65.07', 'Wed, 29 Oct 2008 20:19:55', '733344.84717090754')
(293, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:20:04', '733344.84727757424')
(294, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:20:13', '733344.84738424071')
(295, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:20:23', '733344.84749090753')
(296, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:20:32', '733344.84759757435')
(297, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:20:41', '733344.84770424094')
(298, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:20:51', '733344.84782178723')
(299, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:01', '733344.84792845359')
(300, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:10', '733344.84803512029')
(301, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:19', '733344.84814178722')
(302, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:28', '733344.84824845393')
(303, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:37', '733344.84835507430')
(304, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:47', '733344.84846174065')
(305, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:21:56', '733344.84856840770')
(306, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:22:05', '733344.84867507417')
(307, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:22:15', '733344.84879266704')
(308, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:22:24', '733344.84889928706')
(309, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:22:34', '733344.84900595364')
(310, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:22:43', '733344.84911262046')
(311, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:22:52', '733344.84921928716')
(312, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:01', '733344.84932595387')
(313, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:10', '733344.84943257587')
(314, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:20', '733344.84953924059')
(315, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:29', '733344.84964590741')
(316, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:39', '733344.84976350015')
(317, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:48', '733344.84987030574')
(318, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:23:58', '733344.84997697233')
(319, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:24:07', '733344.85008363880')
(320, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:24:16', '733344.85019030550')
(321, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:24:25', '733344.85029697232')
(322, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:24:34', '733344.85040359292')
(323, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:24:44', '733344.85051025916')
(324, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:24:53', '733344.85061692598')
(325, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:03', '733344.85073451884')
(326, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:12', '733344.85084118531')
(327, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:21', '733344.85094785201')
(328, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:31', '733344.85105447215')
(329, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:40', '733344.85116113885')
(330, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:49', '733344.85126780567')
(331, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:25:58', '733344.85137502791')
(332, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:26:08', '733344.85148169450')
(333, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:26:17', '733344.85158831475')
(334, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:26:27', '733344.85170590761')
(335, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:26:36', '733344.85181257420')
(336, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:26:45', '733344.85191924113')
(337, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:26:55', '733344.85202590737')
(338, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:27:04', '733344.85213252774')
(339, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:27:13', '733344.85223919468')
(340, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:27:22', '733344.85234586126')
(341, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:27:31', '733344.85245252808')
(342, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:27:41', '733344.85255919467')
(343, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:27:51', '733344.85267674108')
(344, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:28:00', '733344.85278340732')
(345, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:28:09', '733344.85289007437')
(346, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:28:18', '733344.85299674096')
(347, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:28:28', '733344.85310336121')
(348, '63.72', '63.72', '64.62', '64.62', 'Wed, 29 Oct 2008 20:28:37', '733344.85321002780')
(349, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:28:46', '733344.85331669461')
(350, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:28:55', '733344.85342336132')
(351, '63.72', '63.72', '64.62', '64.62', 'Wed, 29 Oct 2008 20:29:04', '733344.85353002779')
(352, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:29:15', '733344.85364757420')
(353, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:29:24', '733344.85375424067')
(354, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:29:33', '733344.85386090761')
(355, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:29:42', '733344.85396757431')
(356, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:29:52', '733344.85407424066')
(357, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:30:01', '733344.85418090736')
(358, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:30:10', '733344.85428752797')
(359, '63.72', '63.72', '64.62', '64.62', 'Wed, 29 Oct 2008 20:30:19', '733344.85439419455')
(360, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:30:28', '733344.85450086126')
(361, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:30:39', '733344.85461863934')
(362, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:30:48', '733344.85472530569')
(363, '63.72', '63.72', '64.62', '64.62', 'Wed, 29 Oct 2008 20:30:57', '733344.85483192594')
(364, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:31:06', '733344.85493859288')
(365, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:31:15', '733344.85504544468')
(366, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:31:25', '733344.85515211103')
(367, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:31:34', '733344.85525877774')
(368, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:31:43', '733344.85536539834')
(369, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:31:52', '733344.85547206516')
(370, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:32:02', '733344.85558984277')
(371, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:32:12', '733344.85569650924')
(372, '63.72', '63.72', '64.85', '64.85', 'Wed, 29 Oct 2008 20:32:21', '733344.85580317618')
(373, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:32:30', '733344.85590979643')
(374, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:32:39', '733344.85601646325')
(375, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:32:49', '733344.85612312972')
(376, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:32:58', '733344.85622979642')
(377, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:33:07', '733344.85633641679')
(378, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:33:16', '733344.85644308361')
(379, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:33:26', '733344.85656086158')
(380, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:33:36', '733344.85666752770')
(381, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:33:45', '733344.85677419475')
(382, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:33:54', '733344.85688081686')
(383, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:34:03', '733344.85698748182')
(384, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:34:12', '733344.85709414841')
(385, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:34:22', '733344.85720081488')
(386, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:34:31', '733344.85730748146')
(387, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:34:40', '733344.85741414828')
(388, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:34:50', '733344.85753187980')
(389, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:34:59', '733344.85763854650')
(390, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:35:09', '733344.85774521297')
(391, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:35:18', '733344.85785187990')
(392, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:35:27', '733344.85795854661')
(393, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:35:36', '733344.85806516674')
(394, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:35:46', '733344.85817183345')
(395, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:35:55', '733344.85827849992')
(396, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:36:04', '733344.85838516662')
(397, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:36:14', '733344.85850294481')
(398, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:36:23', '733344.85860956495')
(399, '63.50', '63.50', '64.85', '64.85', 'Wed, 29 Oct 2008 20:36:33', '733344.85871623154')
(400, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:36:42', '733344.85882289812')
(401, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:36:51', '733344.85892956518')
(402, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:00', '733344.85903623176')
(403, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:09', '733344.85914285225')
(404, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:19', '733344.85924951860')
(405, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:28', '733344.85935618530')
(406, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:38', '733344.85947396327')
(407, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:47', '733344.85958058352')
(408, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:37:56', '733344.85968725011')
(409, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:38:06', '733344.85979391658')
(410, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:38:15', '733344.85990058340')
(411, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:38:24', '733344.86000743543')
(412, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:38:33', '733344.86011405592')
(413, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:38:43', '733344.86022072227')
(414, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:38:52', '733344.86032738897')
(415, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:02', '733344.86044516682')
(416, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:11', '733344.86055183352')
(417, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:20', '733344.86065850011')
(418, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:30', '733344.86076512036')
(419, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:39', '733344.86087178707')
(420, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:48', '733344.86097845389')
(421, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:39:57', '733344.86108512059')
(422, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:40:06', '733344.86119197216')
(423, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:40:16', '733344.86129859264')
(424, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:40:26', '733344.86141655582')
(425, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:40:35', '733344.86152322241')
(426, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:40:44', '733344.86162988911')
(427, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:40:54', '733344.86173655558')
(428, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:03', '733344.86184317607')
(429, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:12', '733344.86194984266')
(430, '63.50', '63.50', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:21', '733344.86205650948')
(431, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:30', '733344.86216317618')
(432, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:40', '733344.86226984276')
(433, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:50', '733344.86238775949')
(434, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:41:59', '733344.86249442608')
(435, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:42:08', '733344.86260109278')
(436, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:42:17', '733344.86270775960')
(437, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:42:27', '733344.86281442596')
(438, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:42:36', '733344.86292104633')
(439, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:42:45', '733344.86302771315')
(440, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:42:54', '733344.86313437973')
(441, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:43:04', '733344.86324104667')
(442, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:43:14', '733344.86335914826')
(443, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:43:23', '733344.86346581497')
(444, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:43:32', '733344.86357248167')
(445, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:43:41', '733344.86367914849')
(446, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:43:51', '733344.86378581473')
(447, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:44:00', '733344.86389248178')
(448, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:44:09', '733344.86399910192')
(449, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:44:18', '733344.86410576885')
(450, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:44:27', '733344.86421243555')
(451, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:44:38', '733344.86433058360')
(452, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:44:47', '733344.86443724995')
(453, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:44:56', '733344.86454387056')
(454, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:45:05', '733344.86465053714')
(455, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:45:15', '733344.86475720361')
(456, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:45:24', '733344.86486387032')
(457, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:45:33', '733344.86497053714')
(458, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:45:42', '733344.86507715750')
(459, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:45:51', '733344.86518382409')
(460, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:02', '733344.86530178692')
(461, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:11', '733344.86540845386')
(462, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:20', '733344.86551512033')
(463, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:29', '733344.86562174081')
(464, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:38', '733344.86572840740')
(465, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:48', '733344.86583507422')
(466, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:46:57', '733344.86594174069')
(467, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:47:06', '733344.86604840751')
(468, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:47:15', '733344.86615502788')
(469, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:47:25', '733344.86627299082')
(470, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:47:35', '733344.86637965741')
(471, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:47:44', '733344.86648632411')
(472, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:47:53', '733344.86659294448')
(473, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:48:02', '733344.86669961119')
(474, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:48:12', '733344.86680627766')
(475, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:48:21', '733344.86691294424')
(476, '63.05', '63.05', '64.62', '64.62', 'Wed, 29 Oct 2008 20:48:30', '733344.86701961083')
(477, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:48:39', '733344.86712627788')
(478, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:48:49', '733344.86724419461')
(479, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:48:59', '733344.86735086108')
(480, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:49:08', '733344.86745752778')
(481, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:49:17', '733344.86756419460')
(482, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:49:26', '733344.86767086131')
(483, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:49:35', '733344.86777748237')
(484, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:49:45', '733344.86788414803')
(485, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:49:54', '733344.86799081473')
(486, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:50:03', '733344.86809748143')
(487, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:50:13', '733344.86821562995')
(488, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:50:23', '733344.86832225032')
(489, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:50:32', '733344.86842891644')
(490, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:50:41', '733344.86853558361')
(491, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:50:50', '733344.86864224996')
(492, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:50:59', '733344.86874891655')
(493, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:51:09', '733344.86885554180')
(494, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:51:18', '733344.86896220373')
(495, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:51:27', '733344.86906887020')
(496, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:51:37', '733344.86918720382')
(497, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:51:46', '733344.86929387064')
(498, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:51:56', '733344.86940049077')
(499, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:52:05', '733344.86950715748')
(500, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:52:14', '733344.86961382395')
(501, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:52:23', '733344.86972049065')
(502, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:52:33', '733344.86982715735')
(503, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:52:42', '733344.86993377761')
(504, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:52:51', '733344.87004044419')
(505, '63.27', '63.27', '64.62', '64.62', 'Wed, 29 Oct 2008 20:53:01', '733344.87015859259')
(506, '63.05', '63.05', '64.40', '64.40', 'Wed, 29 Oct 2008 20:53:10', '733344.87026525917')
(507, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:53:20', '733344.87037192576')
(508, '63.27', '63.27', '64.40', '64.40', 'Wed, 29 Oct 2008 20:53:29', '733344.87047854648')
