('69.35', 733054.53788497602)
('69.35', 733054.53791368101)
('69.35', 733054.53794238612)
('69.35', 733054.53797109111)
('69.35', 733054.53799979622)
('69.35', 733054.53802845499)
('69.35', 733054.5380571601)
('69.35', 733054.53808586521)
('69.35', 733054.53811457031)
('69.35', 733054.53814327554)
('69.35', 733054.53817198053)
('69.35', 733054.53820068552)
('69.35', 733054.53822952963)
('69.35', 733054.53825828165)
('69.35', 733054.53828712576)
('69.35', 733054.53831583017)
('69.35', 733054.53834453516)
('69.35', 733054.53837324027)
('69.35', 733054.53840194538)
('69.35', 733054.53843065049)
('69.35', 733054.53845935571)
('69.35', 733054.5384882458)
('69.35', 733054.53851713624)
('69.35', 733054.53854602645)
('69.35', 733054.53857487044)
('69.35', 733054.53860376135)
('69.35', 733054.53863265098)
('69.35', 733054.53866154165)
('69.35', 733054.53869043128)
('69.35', 733054.53871728492)
('69.35', 733054.53874617582)
('69.35', 733054.5387750197)
('69.35', 733054.53880390932)
('69.35', 733054.53883279953)
('69.35', 733054.53886168986)
('69.35', 733054.53889058018)
('69.35', 733054.53891947039)
('69.35', 733054.53894836071)
('69.35', 733054.53897743765)
('69.35', 733054.53900632658)
('69.35', 733054.53903521702)
('69.35', 733054.53906424681)
('69.35', 733054.53909332154)
('69.35', 733054.53912239778)
('69.35', 733054.53915147262)
('69.35', 733054.53918036283)
('69.35', 733054.53920925409)
('69.35', 733054.53923832858)
('69.12', 733054.539267404)
('69.35', 733054.53929629433)
('69.35', 733054.53932532412)
('69.35', 733054.53935426008)
('69.35', 733054.53938328929)
('69.35', 733054.53941217961)
('69.35', 733054.53944106982)
('69.35', 733054.53946996015)
('69.35', 733054.53949885047)
('69.35', 733054.53952774114)
('69.35', 733054.539556631)
('69.35', 733054.53958547499)
('69.35', 733054.53961436707)
('69.35', 733054.53964325599)
('69.35', 733054.53967233107)
('69.35', 733054.53970140754)
('69.35', 733054.53973048215)
('69.35', 733054.53975955746)
('69.35', 733054.539788633)
('69.35', 733054.53981770843)
('69.35', 733054.53984678397)
('69.35', 733054.53987544286)
('69.35', 733054.5399043794)
('69.35', 733054.53993303806)
('69.35', 733054.53996192839)
('69.35', 733054.53999100463)
('69.35', 733054.54002007947)
('69.35', 733054.54004915571)
('69.35', 733054.54007823067)
('69.35', 733054.54010730609)
('69.35', 733054.54013638129)
('69.35', 733054.54016545683)
('69.35', 733054.54019448592)
('69.35', 733054.54022393189)
('69.35', 733054.54025301058)
('69.35', 733054.54028190137)
('69.35', 733054.54031097307)
('69.35', 733054.54034009518)
('69.35', 733054.5403693557)
('69.35', 733054.54039579188)
('69.12', 733054.54042449675)
('69.35', 733054.54045287811)
('69.35', 733054.54048190976)
('69.12', 733054.54051098239)
('69.35', 733054.54053987307)
('69.35', 733054.54056894861)
('69.35', 733054.54059802485)
('69.35', 733054.54062710411)
('69.35', 733054.54065617523)
('69.35', 733054.54068520432)
('69.35', 733054.54071427963)
('69.35', 733054.54074335529)
('69.35', 733054.54077243072)
('69.35', 733054.54080150614)
