('70.92', 733056.65768881631)
('70.70', 733056.65771664004)
('70.70', 733056.65774437273)
('70.70', 733056.65777229005)
('70.92', 733056.65779988433)
('70.70', 733056.65782747697)
('70.92', 733056.65785525518)
('70.92', 733056.65788298671)
('70.92', 733056.65791095153)
('70.70', 733056.65793951601)
('70.70', 733056.65796808305)
('70.92', 733056.65799609292)
('70.70', 733056.65802428697)
('70.92', 733056.65805715858)
('70.92', 733056.65808526101)
('70.70', 733056.65811461362)
('70.70', 733056.6581425789)
('70.92', 733056.65817128203)
('70.70', 733056.65819929156)
('70.92', 733056.65822716278)
('70.70', 733056.65825494099)
('70.70', 733056.65828308987)
('70.92', 733056.65831123921)
('70.70', 733056.65833952685)
('70.70', 733056.65836823103)
('70.70', 733056.65839600924)
('70.92', 733056.65842712135)
('70.92', 733056.65845545509)
('70.70', 733056.6584837907)
('70.70', 733056.65851253993)
('70.70', 733056.65854189254)
('70.92', 733056.65856999613)
('70.70', 733056.65859832952)
('70.92', 733056.65862610796)
('70.92', 733056.65865407186)
('70.70', 733056.65868198965)
('70.92', 733056.65871004493)
('70.70', 733056.65873810172)
('70.70', 733056.65876587969)
('70.92', 733056.65879384475)
('70.70', 733056.65882157697)
('70.92', 733056.65884940117)
('70.92', 733056.65887731803)
('70.70', 733056.65890528145)
('70.70', 733056.65893301507)
('70.70', 733056.65896079293)
('70.70', 733056.65898857079)
('70.70', 733056.65901630279)
('70.70', 733056.65904408123)
('70.92', 733056.65907186107)
('70.92', 733056.65909963974)
('70.70', 733056.65912755555)
('70.70', 733056.659155334)
('70.70', 733056.65918311372)
('70.70', 733056.65921089204)
('70.70', 733056.65923885559)
('70.92', 733056.65926658688)
('70.92', 733056.65929575439)
('70.70', 733056.6593236723)
('70.70', 733056.65935163642)
('70.70', 733056.65937973803)
('70.92', 733056.65940751659)
('70.70', 733056.65943552635)
('70.70', 733056.65946344379)
('70.92', 733056.65949136228)
('70.92', 733056.65951951046)
('70.92', 733056.659547474)
('70.92', 733056.65957548085)
('70.92', 733056.65960354148)
('70.92', 733056.65963131853)
('70.92', 733056.6596590972)
('70.70', 733056.65968706133)
('70.70', 733056.65971516434)
('70.92', 733056.65974312834)
('70.70', 733056.65977090609)
('70.92', 733056.65979886893)
('70.92', 733056.65982683259)
('70.70', 733056.65985493618)
('70.92', 733056.65988308506)
('70.92', 733056.65991086327)
('70.70', 733056.65993882623)
('70.92', 733056.65996688243)
('70.92', 733056.65999470872)
('70.92', 733056.66002248728)
('70.70', 733056.66005040414)
('70.92', 733056.66007836745)
('70.92', 733056.66010637837)
('70.92', 733056.66013410932)
('70.70', 733056.66016202641)
('70.70', 733056.66018980485)
('70.70', 733056.66021758388)
('70.70', 733056.66024536313)
('70.92', 733056.66027314193)
('70.92', 733056.6603008731)
('70.92', 733056.66032865155)
('70.70', 733056.66035643022)
('70.92', 733056.66038420936)
('70.92', 733056.66041194089)
('70.92', 733056.66043971863)
('70.92', 733056.66046749905)
('70.92', 733056.66049527656)
('70.92', 733056.66052347131)
('70.70', 733056.66055222193)
('70.92', 733056.66058027837)
('70.92', 733056.66060824203)
('70.92', 733056.66063597403)
('70.70', 733056.66066393768)
('70.92', 733056.66069190123)
('70.92', 733056.66071986721)
('70.92', 733056.66074759746)
('70.92', 733056.66077556135)
('70.92', 733056.66080352443)
('70.92', 733056.66083153419)
('70.92', 733056.66085945209)
('70.92', 733056.66088741575)
('70.92', 733056.66091514856)
('70.92', 733056.66094315739)
('70.70', 733056.66097107437)
('70.92', 733056.66099899297)
('70.92', 733056.66102677106)
('70.92', 733056.66105473414)
('70.92', 733056.66108269792)
('70.92', 733056.66111061571)
('70.92', 733056.66113844002)
('70.92', 733056.66116617224)
('70.70', 733056.66119413613)
('70.92', 733056.6612218701)
('70.92', 733056.66124983283)
('70.92', 733056.66127779696)
('70.92', 733056.66130575933)
('70.92', 733056.66133349319)
('70.92', 733056.66136127082)
('70.92', 733056.66138904844)
('70.92', 733056.66141687019)
('70.92', 733056.66144492931)
('70.92', 733056.66147307924)
('70.92', 733056.66150085814)
('70.92', 733056.6615286353)
('70.92', 733056.66155655298)
('70.92', 733056.66158433247)
('70.92', 733056.66161211149)
('70.92', 733056.66164007341)
('70.92', 733056.6616678054)
('70.92', 733056.66169576894)
('70.92', 733056.66172373481)
('70.92', 733056.66175206704)
('70.92', 733056.66178072558)
('70.92', 733056.66180896654)
('70.92', 733056.66183706932)
('70.92', 733056.66186521796)
('70.70', 733056.66189313564)
('70.92', 733056.66192095482)
('70.92', 733056.66194906295)
('70.92', 733056.66197721148)
('70.92', 733056.66200541041)
('70.92', 733056.66203327768)
('70.92', 733056.66206124227)
('70.92', 733056.66208939091)
('70.92', 733056.66211730859)
('70.92', 733056.66214527155)
('70.92', 733056.6621730976)
('70.92', 733056.66220119852)
('70.92', 733056.66222911677)
('70.92', 733056.66225731361)
('70.92', 733056.66228596913)
('70.92', 733056.66231374838)
('70.92', 733056.66234175907)
('70.92', 733056.66236986045)
('70.92', 733056.66239800921)
('70.92', 733056.6624267603)
('70.92', 733056.66245490988)
('70.92', 733056.66248296562)
('70.92', 733056.66251107014)
('70.92', 733056.66253884591)
('70.92', 733056.66256699502)
('70.92', 733056.66259472852)
('70.92', 733056.66262265155)
('70.92', 733056.66265065502)
('70.92', 733056.6626784791)
('70.92', 733056.66270635126)
('70.92', 733056.66273412958)
('70.92', 733056.66276190907)
('70.92', 733056.66278968588)
('70.92', 733056.66281741951)
('70.92', 733056.66284519748)
('70.92', 733056.66287316079)
('70.92', 733056.66290093935)
('70.92', 733056.66292870604)
('70.92', 733056.6629564492)
('70.92', 733056.66298422846)
('70.92', 733056.66301223903)
('70.92', 733056.66304122051)
('70.92', 733056.66306927626)
('70.92', 733056.66309738043)
('70.92', 733056.66312562115)
('70.92', 733056.66315363115)
('70.92', 733056.66318140877)
('70.92', 733056.663209419)
('70.92', 733056.66323752271)
('70.92', 733056.66326548497)
('70.92', 733056.66329506936)
('70.92', 733056.66332340287)
('70.92', 733056.66335178388)
('70.92', 733056.6633800267)
('70.92', 733056.66340789711)
('70.92', 733056.66343710956)
('70.92', 733056.66346521291)
('70.92', 733056.66349317576)
('70.92', 733056.66352090845)
('70.92', 733056.66354868759)
('70.92', 733056.66357646498)
('70.92', 733056.66360442864)
('70.92', 733056.6636321625)
('70.92', 733056.66365993978)
('70.92', 733056.66368771868)
('70.92', 733056.66371563694)
('70.92', 733056.66374341387)
('70.92', 733056.66377119254)
('70.92', 733056.66379897075)
('70.92', 733056.66382688854)
('70.92', 733056.66385466687)
('70.92', 733056.66388244624)
('70.92', 733056.66391022387)
('70.92', 733056.66393800196)
('70.92', 733056.66396591987)
('70.92', 733056.66399369889)
('70.92', 733056.6640214771)
('70.92', 733056.66404925589)
('70.92', 733056.66407698696)
('70.92', 733056.66410476563)
('70.92', 733056.66413254582)
('70.92', 733056.66416032263)
('70.92', 733056.66418805451)
('70.92', 733056.66421583365)
('70.92', 733056.66424361232)
('70.92', 733056.66427217808)
('70.92', 733056.66430078901)
('70.92', 733056.66432861378)
('70.92', 733056.66435657756)
('70.92', 733056.66438454122)
('70.92', 733056.66441245889)
('70.92', 733056.66444042244)
('70.92', 733056.66446843313)
('70.92', 733056.66449653532)
('70.92', 733056.66452449851)
('70.92', 733056.66455223144)
('70.92', 733056.66458000918)
('70.92', 733056.66460797284)
('70.92', 733056.66463593638)
('70.92', 733056.66466385499)
('70.92', 733056.66469163343)
('70.92', 733056.66471996624)
